numsamples,filling,L,N,J,V,W,ts,unconstrained,energy,avrgtimeavrgcorr
20,0.75,12,9,1,4,0.0,0.10477439093171807,false,4.0,0.9917300762594479
20,0.75,12,9,1,4,0.0,0.10477439093171807,false,5.0,0.9896357020865267
20,0.75,12,9,1,4,0.0,0.10477439093171807,false,2.0,0.9958950184101407
20,0.75,12,9,1,4,0.0,0.10477439093171807,false,0.0,1.0000000000000007
20,0.75,12,9,1,16,1.0,0.10477439093171807,false,4.0,0.993027235287228
20,0.75,12,9,1,16,1.0,0.10477439093171807,false,5.0,0.9907430196553503
20,0.75,12,9,1,16,1.0,0.10477439093171807,false,2.0,0.9974914121994711
20,0.75,12,9,1,16,1.0,0.10477439093171807,false,0.0,1.0
20,0.75,12,9,1,1,1.0,0.10477439093171807,false,4.0,0.99162266269504
20,0.75,12,9,1,1,1.0,0.10477439093171807,false,5.0,0.9895445980261961
20,0.75,12,9,1,1,1.0,0.10477439093171807,false,2.0,0.9957882234736265
20,0.75,12,9,1,1,1.0,0.10477439093171807,false,0.0,1.0
20,0.75,12,9,1,4,1.0,0.10477439093171807,false,4.0,0.991732782205802
20,0.75,12,9,1,4,1.0,0.10477439093171807,false,5.0,0.9896391093860849
20,0.75,12,9,1,4,1.0,0.10477439093171807,false,2.0,0.9958962949196689
20,0.75,12,9,1,4,1.0,0.10477439093171807,false,0.0,1.0000000000000002
20,0.75,12,9,1,16,20.0,0.10477439093171807,false,4.0,0.9935949619036055
20,0.75,12,9,1,16,20.0,0.10477439093171807,false,5.0,0.9915712676853884
20,0.75,12,9,1,16,20.0,0.10477439093171807,false,2.0,0.9974924302827333
20,0.75,12,9,1,16,20.0,0.10477439093171807,false,0.0,1.0000000000000002
20,0.75,12,9,1,1,20.0,0.10477439093171807,false,4.0,0.9925803265966652
20,0.75,12,9,1,1,20.0,0.10477439093171807,false,5.0,0.9907357514440921
20,0.75,12,9,1,1,20.0,0.10477439093171807,false,2.0,0.9962597890519725
20,0.75,12,9,1,1,20.0,0.10477439093171807,false,0.0,1.0000000000000004
20,0.75,12,9,1,4,20.0,0.10477439093171807,false,4.0,0.9926569725917117
20,0.75,12,9,1,4,20.0,0.10477439093171807,false,5.0,0.9908015511524523
